hotel_id,room_type,competitor,check_in_date,price,currency,is_available,source,collected_at
H001,premium,booking,2026-06-23,10394.3,INR,True,synthetic,2026-06-02 12:38:00+00:00
H001,premium,expedia,2026-06-23,9542.09,INR,True,synthetic,2026-06-02 12:02:00+00:00
H001,premium,agoda,2026-06-23,9811.23,INR,True,synthetic,2026-06-02 11:10:00+00:00
H001,premium,makemytrip,2026-06-23,10631.72,INR,True,synthetic,2026-06-02 10:26:00+00:00
H001,premium,booking,2026-06-23,9693.46,INR,False,synthetic,2026-06-16 11:02:00+00:00
H001,premium,expedia,2026-06-23,9486.66,INR,True,synthetic,2026-06-16 10:15:00+00:00
H001,premium,agoda,2026-06-23,9343.16,INR,False,synthetic,2026-06-16 10:11:00+00:00
H001,premium,makemytrip,2026-06-23,10361.34,INR,True,synthetic,2026-06-16 11:05:00+00:00
H001,suite,expedia,2026-06-23,14688.38,INR,True,synthetic,2026-06-02 10:11:00+00:00
H001,suite,makemytrip,2026-06-23,15723.95,INR,True,synthetic,2026-06-02 10:03:00+00:00
H001,suite,expedia,2026-06-23,14272.3,INR,True,synthetic,2026-06-16 10:43:00+00:00
H001,suite,makemytrip,2026-06-23,14836.69,INR,True,synthetic,2026-06-16 12:37:00+00:00
H001,standard,expedia,2026-06-24,6299.07,INR,True,synthetic,2026-06-03 09:28:00+00:00
H001,standard,agoda,2026-06-24,6320.77,INR,True,synthetic,2026-06-03 12:24:00+00:00
H001,standard,makemytrip,2026-06-24,6741.29,INR,False,synthetic,2026-06-03 11:32:00+00:00
H001,standard,booking,2026-06-24,7201.32,INR,True,synthetic,2026-06-17 09:16:00+00:00
H001,standard,expedia,2026-06-24,7303.46,INR,True,synthetic,2026-06-17 12:37:00+00:00
H001,standard,makemytrip,2026-06-24,7668.43,INR,False,synthetic,2026-06-17 12:36:00+00:00
H001,deluxe,booking,2026-06-24,9252.42,INR,False,synthetic,2026-06-03 09:20:00+00:00
H001,deluxe,expedia,2026-06-24,8468.77,INR,False,synthetic,2026-06-03 12:36:00+00:00
H001,deluxe,agoda,2026-06-24,8951.08,INR,True,synthetic,2026-06-03 09:01:00+00:00
H001,deluxe,makemytrip,2026-06-24,9413.34,INR,True,synthetic,2026-06-03 11:37:00+00:00
H001,deluxe,booking,2026-06-24,9372.1,INR,True,synthetic,2026-06-17 10:13:00+00:00
H001,deluxe,expedia,2026-06-24,9076.06,INR,True,synthetic,2026-06-17 09:45:00+00:00
H001,deluxe,agoda,2026-06-24,8522.54,INR,True,synthetic,2026-06-17 11:16:00+00:00
H001,premium,booking,2026-06-24,11700.52,INR,True,synthetic,2026-06-03 11:21:00+00:00
H001,premium,expedia,2026-06-24,11420.65,INR,True,synthetic,2026-06-03 11:47:00+00:00
H001,premium,agoda,2026-06-24,10366.8,INR,True,synthetic,2026-06-03 09:46:00+00:00
H001,premium,makemytrip,2026-06-24,11268.75,INR,True,synthetic,2026-06-03 10:37:00+00:00
H001,premium,booking,2026-06-24,10929.09,INR,True,synthetic,2026-06-17 11:57:00+00:00
H001,premium,makemytrip,2026-06-24,11124.25,INR,True,synthetic,2026-06-17 11:05:00+00:00
H001,suite,booking,2026-06-24,16513.89,INR,False,synthetic,2026-06-03 12:51:00+00:00
H001,suite,agoda,2026-06-24,15334.29,INR,True,synthetic,2026-06-03 12:05:00+00:00
H001,suite,makemytrip,2026-06-24,16732.36,INR,False,synthetic,2026-06-03 09:34:00+00:00
H001,suite,booking,2026-06-24,16607.9,INR,True,synthetic,2026-06-17 11:31:00+00:00
H001,suite,expedia,2026-06-24,16341.83,INR,True,synthetic,2026-06-17 10:15:00+00:00
H001,suite,agoda,2026-06-24,15753.45,INR,False,synthetic,2026-06-17 09:34:00+00:00
H001,suite,makemytrip,2026-06-24,17338.3,INR,True,synthetic,2026-06-17 12:53:00+00:00
H001,standard,booking,2026-06-25,6925.8,INR,False,synthetic,2026-06-04 11:53:00+00:00
H001,standard,expedia,2026-06-25,6532.3,INR,True,synthetic,2026-06-04 11:34:00+00:00
H001,standard,agoda,2026-06-25,6280.18,INR,True,synthetic,2026-06-04 12:35:00+00:00
H001,standard,makemytrip,2026-06-25,6563.38,INR,False,synthetic,2026-06-04 11:42:00+00:00
H001,standard,booking,2026-06-25,6461.04,INR,True,synthetic,2026-06-18 10:21:00+00:00
H001,standard,expedia,2026-06-25,6266.84,INR,True,synthetic,2026-06-18 11:20:00+00:00
H001,standard,makemytrip,2026-06-25,6572.92,INR,True,synthetic,2026-06-18 12:29:00+00:00
H001,deluxe,booking,2026-06-25,8260.43,INR,True,synthetic,2026-06-04 10:38:00+00:00
H001,deluxe,expedia,2026-06-25,8516.25,INR,True,synthetic,2026-06-04 11:15:00+00:00
H001,deluxe,makemytrip,2026-06-25,7952.65,INR,False,synthetic,2026-06-04 11:09:00+00:00
H001,deluxe,booking,2026-06-25,8310.18,INR,True,synthetic,2026-06-18 12:34:00+00:00
H001,deluxe,expedia,2026-06-25,8103.84,INR,True,synthetic,2026-06-18 12:18:00+00:00
H001,deluxe,agoda,2026-06-25,7802.19,INR,False,synthetic,2026-06-18 11:16:00+00:00
H001,deluxe,makemytrip,2026-06-25,8211.11,INR,True,synthetic,2026-06-18 11:53:00+00:00
H001,premium,booking,2026-06-25,9909.43,INR,True,synthetic,2026-06-04 09:55:00+00:00
H001,premium,expedia,2026-06-25,9500.52,INR,True,synthetic,2026-06-04 12:49:00+00:00
H001,premium,agoda,2026-06-25,9261.49,INR,True,synthetic,2026-06-04 10:23:00+00:00
H001,premium,makemytrip,2026-06-25,10234.19,INR,False,synthetic,2026-06-04 11:29:00+00:00
H001,premium,booking,2026-06-25,10436.49,INR,True,synthetic,2026-06-18 09:28:00+00:00
H001,premium,agoda,2026-06-25,9781.28,INR,False,synthetic,2026-06-18 12:54:00+00:00
H001,premium,makemytrip,2026-06-25,10570.23,INR,True,synthetic,2026-06-18 11:11:00+00:00
H001,suite,booking,2026-06-25,15635.62,INR,True,synthetic,2026-06-04 09:03:00+00:00
H001,suite,makemytrip,2026-06-25,16586.96,INR,True,synthetic,2026-06-04 10:54:00+00:00
H001,suite,agoda,2026-06-25,15498.17,INR,True,synthetic,2026-06-18 10:54:00+00:00
H001,suite,makemytrip,2026-06-25,15901.6,INR,True,synthetic,2026-06-18 09:07:00+00:00
H001,standard,booking,2026-06-26,6326.81,INR,True,synthetic,2026-06-05 11:03:00+00:00
H001,standard,expedia,2026-06-26,5999.93,INR,True,synthetic,2026-06-05 11:10:00+00:00
H001,standard,makemytrip,2026-06-26,6634.95,INR,True,synthetic,2026-06-05 10:13:00+00:00
H001,standard,booking,2026-06-26,5802.86,INR,True,synthetic,2026-06-19 12:55:00+00:00
H001,standard,expedia,2026-06-26,5505.96,INR,True,synthetic,2026-06-19 10:16:00+00:00
H001,standard,agoda,2026-06-26,5768.66,INR,True,synthetic,2026-06-19 10:00:00+00:00
H001,standard,makemytrip,2026-06-26,5911.53,INR,False,synthetic,2026-06-19 12:38:00+00:00
H001,deluxe,booking,2026-06-26,8288.61,INR,True,synthetic,2026-06-05 10:25:00+00:00
H001,deluxe,makemytrip,2026-06-26,8769.67,INR,False,synthetic,2026-06-05 11:44:00+00:00
H001,deluxe,booking,2026-06-26,7771.63,INR,True,synthetic,2026-06-19 11:07:00+00:00
H001,deluxe,expedia,2026-06-26,7491.28,INR,True,synthetic,2026-06-19 12:35:00+00:00
H001,deluxe,agoda,2026-06-26,7688.18,INR,False,synthetic,2026-06-19 09:48:00+00:00
H001,deluxe,makemytrip,2026-06-26,8157.42,INR,True,synthetic,2026-06-19 12:49:00+00:00
H001,premium,booking,2026-06-26,9164.22,INR,True,synthetic,2026-06-05 11:57:00+00:00
H001,premium,agoda,2026-06-26,9007.83,INR,True,synthetic,2026-06-05 10:20:00+00:00
H001,premium,makemytrip,2026-06-26,10134.22,INR,True,synthetic,2026-06-05 10:18:00+00:00
H001,premium,booking,2026-06-26,10105.89,INR,True,synthetic,2026-06-19 09:57:00+00:00
H001,premium,expedia,2026-06-26,10194.88,INR,True,synthetic,2026-06-19 11:47:00+00:00
H001,premium,agoda,2026-06-26,9858.37,INR,True,synthetic,2026-06-19 11:51:00+00:00
H001,premium,makemytrip,2026-06-26,10431.45,INR,True,synthetic,2026-06-19 11:35:00+00:00
H001,suite,booking,2026-06-26,14879.42,INR,True,synthetic,2026-06-05 10:46:00+00:00
H001,suite,expedia,2026-06-26,14026.35,INR,True,synthetic,2026-06-05 11:37:00+00:00
H001,suite,agoda,2026-06-26,13474.14,INR,True,synthetic,2026-06-05 11:00:00+00:00
H001,suite,makemytrip,2026-06-26,15475.62,INR,True,synthetic,2026-06-05 11:54:00+00:00
H001,suite,booking,2026-06-26,14298.33,INR,True,synthetic,2026-06-19 09:22:00+00:00
H001,suite,expedia,2026-06-26,14353.3,INR,True,synthetic,2026-06-19 09:23:00+00:00
H001,suite,makemytrip,2026-06-26,15657.82,INR,True,synthetic,2026-06-19 09:21:00+00:00
H001,standard,booking,2026-06-27,5695.62,INR,True,synthetic,2026-06-06 09:12:00+00:00
H001,standard,expedia,2026-06-27,5389.14,INR,True,synthetic,2026-06-06 09:24:00+00:00
H001,standard,agoda,2026-06-27,5473.1,INR,True,synthetic,2026-06-06 10:00:00+00:00
H001,standard,makemytrip,2026-06-27,5983.43,INR,True,synthetic,2026-06-06 11:38:00+00:00
H001,standard,booking,2026-06-27,5066.72,INR,True,synthetic,2026-06-20 11:14:00+00:00
H001,standard,expedia,2026-06-27,5395.71,INR,True,synthetic,2026-06-20 12:22:00+00:00
H001,standard,agoda,2026-06-27,5230.07,INR,True,synthetic,2026-06-20 10:52:00+00:00
H001,deluxe,booking,2026-06-27,6880.46,INR,True,synthetic,2026-06-06 11:19:00+00:00
H001,deluxe,expedia,2026-06-27,6932.56,INR,False,synthetic,2026-06-06 11:09:00+00:00
H001,deluxe,agoda,2026-06-27,6389.85,INR,True,synthetic,2026-06-06 11:25:00+00:00
H001,deluxe,makemytrip,2026-06-27,7287.18,INR,True,synthetic,2026-06-06 09:46:00+00:00
H001,deluxe,expedia,2026-06-27,7110.5,INR,True,synthetic,2026-06-20 09:47:00+00:00
H001,deluxe,agoda,2026-06-27,6628.61,INR,True,synthetic,2026-06-20 09:58:00+00:00
H001,deluxe,makemytrip,2026-06-27,7412.64,INR,True,synthetic,2026-06-20 12:00:00+00:00
H001,premium,booking,2026-06-27,9137.55,INR,False,synthetic,2026-06-06 10:15:00+00:00
H001,premium,expedia,2026-06-27,9088.82,INR,False,synthetic,2026-06-06 12:14:00+00:00
H001,premium,expedia,2026-06-27,9152.46,INR,True,synthetic,2026-06-20 12:41:00+00:00
H001,premium,agoda,2026-06-27,9143.29,INR,True,synthetic,2026-06-20 12:59:00+00:00
H001,premium,makemytrip,2026-06-27,10195.1,INR,True,synthetic,2026-06-20 09:59:00+00:00
H001,suite,booking,2026-06-27,14419.55,INR,True,synthetic,2026-06-06 09:08:00+00:00
H001,suite,expedia,2026-06-27,12933.72,INR,True,synthetic,2026-06-06 10:43:00+00:00
H001,suite,agoda,2026-06-27,13098.59,INR,True,synthetic,2026-06-06 09:46:00+00:00
H001,suite,makemytrip,2026-06-27,14486.86,INR,True,synthetic,2026-06-06 12:11:00+00:00
H001,suite,booking,2026-06-27,13590.99,INR,True,synthetic,2026-06-20 09:42:00+00:00
H001,suite,expedia,2026-06-27,13647.11,INR,True,synthetic,2026-06-20 12:39:00+00:00
H001,suite,agoda,2026-06-27,12914.23,INR,True,synthetic,2026-06-20 09:00:00+00:00
H001,suite,makemytrip,2026-06-27,13926.39,INR,True,synthetic,2026-06-20 12:17:00+00:00
H001,standard,booking,2026-06-28,5971.76,INR,False,synthetic,2026-06-07 11:32:00+00:00
H001,standard,expedia,2026-06-28,5341.07,INR,True,synthetic,2026-06-07 10:48:00+00:00
H001,standard,agoda,2026-06-28,5436.95,INR,True,synthetic,2026-06-07 09:28:00+00:00
H001,standard,makemytrip,2026-06-28,5940.31,INR,True,synthetic,2026-06-07 10:18:00+00:00
H001,standard,booking,2026-06-28,5963.24,INR,True,synthetic,2026-06-21 12:29:00+00:00
H001,standard,agoda,2026-06-28,5372.88,INR,True,synthetic,2026-06-21 12:30:00+00:00
H001,standard,makemytrip,2026-06-28,5371.61,INR,False,synthetic,2026-06-21 12:13:00+00:00
H001,deluxe,expedia,2026-06-28,6372.51,INR,True,synthetic,2026-06-07 11:35:00+00:00
H001,deluxe,agoda,2026-06-28,6635.05,INR,True,synthetic,2026-06-07 12:33:00+00:00
H001,deluxe,makemytrip,2026-06-28,7207.65,INR,True,synthetic,2026-06-07 11:27:00+00:00
H001,deluxe,booking,2026-06-28,6977.01,INR,False,synthetic,2026-06-21 11:54:00+00:00
H001,deluxe,expedia,2026-06-28,7035.33,INR,True,synthetic,2026-06-21 11:23:00+00:00
H001,deluxe,agoda,2026-06-28,6685.18,INR,False,synthetic,2026-06-21 10:01:00+00:00
H001,premium,booking,2026-06-28,9040.81,INR,True,synthetic,2026-06-07 11:29:00+00:00
H001,premium,expedia,2026-06-28,8641.6,INR,True,synthetic,2026-06-07 09:44:00+00:00
H001,premium,makemytrip,2026-06-28,9049.68,INR,True,synthetic,2026-06-07 10:17:00+00:00
H001,premium,booking,2026-06-28,9528.37,INR,True,synthetic,2026-06-21 09:19:00+00:00
H001,premium,expedia,2026-06-28,9384.97,INR,True,synthetic,2026-06-21 10:32:00+00:00
H001,suite,booking,2026-06-28,13595.58,INR,True,synthetic,2026-06-07 12:23:00+00:00
H001,suite,expedia,2026-06-28,13236.34,INR,True,synthetic,2026-06-07 10:29:00+00:00
H001,suite,makemytrip,2026-06-28,13729.04,INR,True,synthetic,2026-06-07 09:28:00+00:00
H001,suite,booking,2026-06-28,13386.52,INR,True,synthetic,2026-06-21 09:17:00+00:00
H001,suite,expedia,2026-06-28,13886.43,INR,True,synthetic,2026-06-21 12:41:00+00:00
H001,suite,makemytrip,2026-06-28,13529.04,INR,True,synthetic,2026-06-21 11:17:00+00:00
H001,standard,booking,2026-06-29,6549.01,INR,True,synthetic,2026-06-08 09:05:00+00:00
H001,standard,expedia,2026-06-29,6373.4,INR,True,synthetic,2026-06-08 11:51:00+00:00
H001,standard,makemytrip,2026-06-29,6811.04,INR,True,synthetic,2026-06-08 12:04:00+00:00
H001,standard,booking,2026-06-29,6777.67,INR,True,synthetic,2026-06-22 12:13:00+00:00
H001,standard,expedia,2026-06-29,6273.01,INR,True,synthetic,2026-06-22 09:21:00+00:00
H001,standard,makemytrip,2026-06-29,6630.43,INR,True,synthetic,2026-06-22 09:41:00+00:00
H001,deluxe,booking,2026-06-29,8547.64,INR,False,synthetic,2026-06-08 09:57:00+00:00
H001,deluxe,expedia,2026-06-29,8179.29,INR,True,synthetic,2026-06-08 10:19:00+00:00
H001,deluxe,agoda,2026-06-29,7892.24,INR,True,synthetic,2026-06-08 10:43:00+00:00
H001,deluxe,makemytrip,2026-06-29,8781.62,INR,False,synthetic,2026-06-08 11:40:00+00:00
H001,deluxe,booking,2026-06-29,8739.55,INR,False,synthetic,2026-06-22 12:25:00+00:00
H001,deluxe,expedia,2026-06-29,8387.5,INR,True,synthetic,2026-06-22 12:45:00+00:00
H001,deluxe,makemytrip,2026-06-29,8196.92,INR,False,synthetic,2026-06-22 12:20:00+00:00
H001,premium,booking,2026-06-29,9995.04,INR,True,synthetic,2026-06-08 09:18:00+00:00
H001,premium,expedia,2026-06-29,9621.43,INR,True,synthetic,2026-06-08 12:56:00+00:00
H001,premium,agoda,2026-06-29,10099.84,INR,True,synthetic,2026-06-08 09:33:00+00:00
H001,premium,makemytrip,2026-06-29,10158.69,INR,True,synthetic,2026-06-08 11:44:00+00:00
H001,premium,booking,2026-06-29,9606.34,INR,True,synthetic,2026-06-22 12:41:00+00:00
H001,premium,expedia,2026-06-29,9620.85,INR,True,synthetic,2026-06-22 09:08:00+00:00
H001,premium,agoda,2026-06-29,9628.94,INR,True,synthetic,2026-06-22 11:59:00+00:00
H001,premium,makemytrip,2026-06-29,10393.32,INR,True,synthetic,2026-06-22 11:30:00+00:00
H001,suite,booking,2026-06-29,14862.14,INR,True,synthetic,2026-06-08 12:13:00+00:00
H001,suite,expedia,2026-06-29,14572.31,INR,True,synthetic,2026-06-08 09:34:00+00:00
H001,suite,agoda,2026-06-29,14404.56,INR,True,synthetic,2026-06-08 11:27:00+00:00
H001,suite,makemytrip,2026-06-29,16635.96,INR,True,synthetic,2026-06-08 12:23:00+00:00
H001,suite,booking,2026-06-29,15115.65,INR,True,synthetic,2026-06-22 12:25:00+00:00
H001,suite,expedia,2026-06-29,14282.27,INR,True,synthetic,2026-06-22 10:53:00+00:00
H001,suite,agoda,2026-06-29,13934.91,INR,True,synthetic,2026-06-22 10:20:00+00:00
H001,suite,makemytrip,2026-06-29,15599.93,INR,True,synthetic,2026-06-22 12:40:00+00:00
H001,standard,booking,2026-06-30,6593.62,INR,True,synthetic,2026-06-09 12:07:00+00:00
H001,standard,expedia,2026-06-30,6624.46,INR,False,synthetic,2026-06-09 11:00:00+00:00
H001,standard,makemytrip,2026-06-30,6816.22,INR,True,synthetic,2026-06-09 09:08:00+00:00
H001,standard,agoda,2026-06-30,6160.86,INR,True,synthetic,2026-06-23 12:08:00+00:00
H001,standard,makemytrip,2026-06-30,7027.14,INR,True,synthetic,2026-06-23 10:04:00+00:00
H001,deluxe,booking,2026-06-30,8448.72,INR,True,synthetic,2026-06-09 09:50:00+00:00
H001,deluxe,expedia,2026-06-30,8196.97,INR,True,synthetic,2026-06-09 11:51:00+00:00
H001,deluxe,agoda,2026-06-30,7062.19,INR,True,synthetic,2026-06-09 09:45:00+00:00
H001,deluxe,makemytrip,2026-06-30,8404.02,INR,True,synthetic,2026-06-09 09:36:00+00:00
H001,deluxe,booking,2026-06-30,8990.51,INR,True,synthetic,2026-06-23 12:14:00+00:00
H001,deluxe,agoda,2026-06-30,8156.09,INR,True,synthetic,2026-06-23 11:11:00+00:00
H001,deluxe,makemytrip,2026-06-30,8690.85,INR,False,synthetic,2026-06-23 12:59:00+00:00
H001,premium,booking,2026-06-30,9749.28,INR,True,synthetic,2026-06-09 10:07:00+00:00
H001,premium,expedia,2026-06-30,9904.5,INR,True,synthetic,2026-06-09 09:02:00+00:00
H001,premium,agoda,2026-06-30,9144.25,INR,True,synthetic,2026-06-09 12:58:00+00:00
H001,premium,makemytrip,2026-06-30,11002.27,INR,True,synthetic,2026-06-09 12:07:00+00:00
H001,premium,booking,2026-06-30,10199.33,INR,False,synthetic,2026-06-23 11:04:00+00:00
H001,premium,expedia,2026-06-30,10221.68,INR,True,synthetic,2026-06-23 09:27:00+00:00
H001,premium,agoda,2026-06-30,9517.68,INR,True,synthetic,2026-06-23 12:53:00+00:00
H001,premium,makemytrip,2026-06-30,10654.11,INR,True,synthetic,2026-06-23 10:08:00+00:00
H001,suite,booking,2026-06-30,14974.39,INR,True,synthetic,2026-06-09 12:03:00+00:00
H001,suite,expedia,2026-06-30,16100.74,INR,True,synthetic,2026-06-09 11:31:00+00:00
H001,suite,agoda,2026-06-30,14370.94,INR,True,synthetic,2026-06-09 10:59:00+00:00
H001,suite,booking,2026-06-30,15762.33,INR,False,synthetic,2026-06-23 12:39:00+00:00
H001,suite,expedia,2026-06-30,13928.31,INR,True,synthetic,2026-06-23 11:51:00+00:00
H001,suite,agoda,2026-06-30,14273.88,INR,True,synthetic,2026-06-23 09:21:00+00:00
H001,suite,makemytrip,2026-06-30,16016.62,INR,True,synthetic,2026-06-23 09:15:00+00:00
H001,standard,booking,2026-07-01,6384.59,INR,False,synthetic,2026-06-10 10:06:00+00:00
H001,standard,expedia,2026-07-01,6292.34,INR,False,synthetic,2026-06-10 10:00:00+00:00
H001,standard,agoda,2026-07-01,6433.05,INR,True,synthetic,2026-06-10 10:06:00+00:00
H001,standard,makemytrip,2026-07-01,6678.17,INR,True,synthetic,2026-06-10 12:33:00+00:00
H001,standard,booking,2026-07-01,7183.85,INR,True,synthetic,2026-06-24 09:15:00+00:00
H001,standard,expedia,2026-07-01,6926.87,INR,True,synthetic,2026-06-24 10:53:00+00:00
H001,standard,agoda,2026-07-01,6567.77,INR,True,synthetic,2026-06-24 12:08:00+00:00
H001,standard,makemytrip,2026-07-01,7176.37,INR,True,synthetic,2026-06-24 11:33:00+00:00
H001,deluxe,booking,2026-07-01,9113.3,INR,True,synthetic,2026-06-10 11:50:00+00:00
H001,deluxe,expedia,2026-07-01,7717.96,INR,True,synthetic,2026-06-10 10:41:00+00:00
H001,deluxe,agoda,2026-07-01,7714.88,INR,True,synthetic,2026-06-10 11:20:00+00:00
H001,deluxe,makemytrip,2026-07-01,8858.56,INR,True,synthetic,2026-06-10 09:14:00+00:00
H001,deluxe,booking,2026-07-01,8598.61,INR,True,synthetic,2026-06-24 11:03:00+00:00
H001,deluxe,expedia,2026-07-01,8010.33,INR,False,synthetic,2026-06-24 09:56:00+00:00
H001,deluxe,agoda,2026-07-01,7431.44,INR,True,synthetic,2026-06-24 09:21:00+00:00
H001,deluxe,makemytrip,2026-07-01,8406.97,INR,False,synthetic,2026-06-24 09:29:00+00:00
H001,premium,booking,2026-07-01,10220.7,INR,True,synthetic,2026-06-10 12:54:00+00:00
H001,premium,expedia,2026-07-01,9316.11,INR,True,synthetic,2026-06-10 09:00:00+00:00
H001,premium,agoda,2026-07-01,9442.2,INR,False,synthetic,2026-06-10 12:09:00+00:00
H001,premium,makemytrip,2026-07-01,9758.37,INR,True,synthetic,2026-06-10 11:47:00+00:00
H001,premium,expedia,2026-07-01,10421.91,INR,True,synthetic,2026-06-24 11:17:00+00:00
H001,premium,agoda,2026-07-01,10084.93,INR,True,synthetic,2026-06-24 11:55:00+00:00
H001,premium,makemytrip,2026-07-01,11056.54,INR,True,synthetic,2026-06-24 11:30:00+00:00
H001,suite,booking,2026-07-01,16350.0,INR,True,synthetic,2026-06-10 09:03:00+00:00
H001,suite,expedia,2026-07-01,15923.93,INR,True,synthetic,2026-06-10 09:12:00+00:00
H001,suite,makemytrip,2026-07-01,16978.19,INR,True,synthetic,2026-06-10 09:15:00+00:00
H001,suite,agoda,2026-07-01,14404.1,INR,True,synthetic,2026-06-24 12:55:00+00:00
H001,suite,makemytrip,2026-07-01,15390.42,INR,True,synthetic,2026-06-24 11:15:00+00:00
H001,standard,booking,2026-07-02,6502.61,INR,True,synthetic,2026-06-11 11:16:00+00:00
H001,standard,expedia,2026-07-02,6542.16,INR,True,synthetic,2026-06-11 10:58:00+00:00
H001,standard,makemytrip,2026-07-02,6636.84,INR,True,synthetic,2026-06-11 11:05:00+00:00
H001,standard,booking,2026-07-02,6357.74,INR,True,synthetic,2026-06-25 12:01:00+00:00
H001,standard,expedia,2026-07-02,5973.08,INR,True,synthetic,2026-06-25 12:54:00+00:00
H001,standard,agoda,2026-07-02,6051.26,INR,True,synthetic,2026-06-25 11:43:00+00:00
H001,standard,makemytrip,2026-07-02,6491.76,INR,True,synthetic,2026-06-25 12:39:00+00:00
H001,deluxe,booking,2026-07-02,7957.14,INR,True,synthetic,2026-06-11 11:15:00+00:00
H001,deluxe,makemytrip,2026-07-02,8402.65,INR,False,synthetic,2026-06-11 09:32:00+00:00
H001,deluxe,booking,2026-07-02,8154.7,INR,True,synthetic,2026-06-25 09:50:00+00:00
H001,deluxe,agoda,2026-07-02,7873.72,INR,False,synthetic,2026-06-25 12:56:00+00:00
H001,deluxe,makemytrip,2026-07-02,8481.07,INR,True,synthetic,2026-06-25 12:16:00+00:00
H001,premium,booking,2026-07-02,10129.07,INR,True,synthetic,2026-06-11 11:56:00+00:00
H001,premium,expedia,2026-07-02,9190.18,INR,True,synthetic,2026-06-11 09:19:00+00:00
H001,premium,agoda,2026-07-02,9598.32,INR,True,synthetic,2026-06-11 09:39:00+00:00
H001,premium,booking,2026-07-02,10291.2,INR,True,synthetic,2026-06-25 11:54:00+00:00
H001,premium,expedia,2026-07-02,9921.23,INR,True,synthetic,2026-06-25 10:40:00+00:00
H001,premium,agoda,2026-07-02,9074.98,INR,False,synthetic,2026-06-25 12:51:00+00:00
H001,premium,makemytrip,2026-07-02,10638.4,INR,True,synthetic,2026-06-25 12:29:00+00:00
H001,suite,expedia,2026-07-02,14976.38,INR,False,synthetic,2026-06-11 11:05:00+00:00
H001,suite,agoda,2026-07-02,15262.19,INR,False,synthetic,2026-06-11 11:06:00+00:00
H001,suite,makemytrip,2026-07-02,15755.86,INR,True,synthetic,2026-06-11 12:17:00+00:00
H001,suite,expedia,2026-07-02,13784.79,INR,True,synthetic,2026-06-25 10:39:00+00:00
H001,suite,agoda,2026-07-02,13502.93,INR,True,synthetic,2026-06-25 09:48:00+00:00
H001,suite,makemytrip,2026-07-02,15018.21,INR,True,synthetic,2026-06-25 11:51:00+00:00
H001,standard,booking,2026-07-03,5623.49,INR,True,synthetic,2026-06-12 11:37:00+00:00
H001,standard,expedia,2026-07-03,5843.25,INR,True,synthetic,2026-06-12 12:25:00+00:00
H001,standard,agoda,2026-07-03,5467.39,INR,True,synthetic,2026-06-12 09:53:00+00:00
H001,standard,makemytrip,2026-07-03,6146.42,INR,True,synthetic,2026-06-12 11:28:00+00:00
H001,standard,booking,2026-07-03,5537.94,INR,True,synthetic,2026-06-26 10:46:00+00:00
H001,standard,expedia,2026-07-03,5320.19,INR,True,synthetic,2026-06-26 09:34:00+00:00
H001,deluxe,booking,2026-07-03,7228.42,INR,True,synthetic,2026-06-12 09:19:00+00:00
H001,deluxe,agoda,2026-07-03,6555.84,INR,True,synthetic,2026-06-12 09:39:00+00:00
H001,deluxe,makemytrip,2026-07-03,7873.36,INR,True,synthetic,2026-06-12 10:45:00+00:00
H001,deluxe,booking,2026-07-03,7852.03,INR,False,synthetic,2026-06-26 11:52:00+00:00
H001,deluxe,expedia,2026-07-03,8469.06,INR,True,synthetic,2026-06-26 09:37:00+00:00
H001,deluxe,agoda,2026-07-03,7093.8,INR,True,synthetic,2026-06-26 11:19:00+00:00
H001,deluxe,makemytrip,2026-07-03,8358.76,INR,True,synthetic,2026-06-26 11:22:00+00:00
H001,premium,booking,2026-07-03,9541.53,INR,True,synthetic,2026-06-12 09:43:00+00:00
H001,premium,agoda,2026-07-03,8796.7,INR,True,synthetic,2026-06-12 09:11:00+00:00
H001,premium,makemytrip,2026-07-03,10088.79,INR,True,synthetic,2026-06-12 10:56:00+00:00
H001,premium,booking,2026-07-03,9730.05,INR,True,synthetic,2026-06-26 11:58:00+00:00
H001,premium,expedia,2026-07-03,9898.38,INR,True,synthetic,2026-06-26 12:13:00+00:00
H001,premium,agoda,2026-07-03,9238.45,INR,True,synthetic,2026-06-26 10:43:00+00:00
H001,premium,makemytrip,2026-07-03,9416.82,INR,True,synthetic,2026-06-26 11:36:00+00:00
H001,suite,booking,2026-07-03,14419.26,INR,True,synthetic,2026-06-12 09:42:00+00:00
H001,suite,expedia,2026-07-03,14660.35,INR,True,synthetic,2026-06-12 11:06:00+00:00
H001,suite,agoda,2026-07-03,14360.2,INR,True,synthetic,2026-06-12 12:12:00+00:00
H001,suite,makemytrip,2026-07-03,14784.37,INR,True,synthetic,2026-06-12 10:40:00+00:00
H001,suite,booking,2026-07-03,14656.66,INR,True,synthetic,2026-06-26 12:51:00+00:00
H001,suite,expedia,2026-07-03,15131.81,INR,True,synthetic,2026-06-26 09:10:00+00:00
H001,suite,agoda,2026-07-03,14104.15,INR,True,synthetic,2026-06-26 09:20:00+00:00
H001,suite,makemytrip,2026-07-03,14930.06,INR,True,synthetic,2026-06-26 12:19:00+00:00
H001,standard,expedia,2026-07-04,5682.69,INR,True,synthetic,2026-06-13 09:44:00+00:00
H001,standard,agoda,2026-07-04,5006.91,INR,True,synthetic,2026-06-13 09:54:00+00:00
