hotel_id,room_type,stay_date,day_of_week,is_weekend,season,holiday_flag,holiday_name,local_event_score,event_names,weather_score,search_demand
H001,premium,2026-04-16,3,False,summer,False,,0.45,IPL Home Fixtures,0.6014,0.8977
H001,suite,2026-04-16,3,False,summer,False,,0.45,IPL Home Fixtures,0.6014,0.8544
H001,standard,2026-04-17,4,False,summer,False,,0.45,IPL Home Fixtures,0.6609,1.0
H001,deluxe,2026-04-17,4,False,summer,False,,0.45,IPL Home Fixtures,0.6609,1.0
H001,premium,2026-04-17,4,False,summer,False,,0.45,IPL Home Fixtures,0.6609,1.0
H001,suite,2026-04-17,4,False,summer,False,,0.45,IPL Home Fixtures,0.6609,1.0
H001,standard,2026-04-18,5,True,summer,False,,0.45,IPL Home Fixtures,0.6372,0.7287
H001,deluxe,2026-04-18,5,True,summer,False,,0.45,IPL Home Fixtures,0.6372,0.7175
H001,premium,2026-04-18,5,True,summer,False,,0.45,IPL Home Fixtures,0.6372,0.6988
H001,suite,2026-04-18,5,True,summer,False,,0.45,IPL Home Fixtures,0.6372,0.6651
H001,standard,2026-04-19,6,True,summer,False,,0.45,IPL Home Fixtures,0.5586,0.6175
H001,deluxe,2026-04-19,6,True,summer,False,,0.45,IPL Home Fixtures,0.5586,0.608
H001,premium,2026-04-19,6,True,summer,False,,0.45,IPL Home Fixtures,0.5586,0.5921
H001,suite,2026-04-19,6,True,summer,False,,0.45,IPL Home Fixtures,0.5586,0.5636
H001,standard,2026-04-20,0,False,summer,False,,0.45,IPL Home Fixtures,0.6699,1.0
H001,deluxe,2026-04-20,0,False,summer,False,,0.45,IPL Home Fixtures,0.6699,1.0
H001,premium,2026-04-20,0,False,summer,False,,0.45,IPL Home Fixtures,0.6699,1.0
H001,suite,2026-04-20,0,False,summer,False,,0.45,IPL Home Fixtures,0.6699,1.0
H001,standard,2026-04-21,1,False,summer,False,,0.45,IPL Home Fixtures,0.5702,0.9769
H001,deluxe,2026-04-21,1,False,summer,False,,0.45,IPL Home Fixtures,0.5702,0.9619
H001,premium,2026-04-21,1,False,summer,False,,0.45,IPL Home Fixtures,0.5702,0.9368
H001,suite,2026-04-21,1,False,summer,False,,0.45,IPL Home Fixtures,0.5702,0.8916
H001,standard,2026-04-22,2,False,summer,False,,0.45,IPL Home Fixtures,0.6456,1.0
H001,deluxe,2026-04-22,2,False,summer,False,,0.45,IPL Home Fixtures,0.6456,1.0
H001,premium,2026-04-22,2,False,summer,False,,0.45,IPL Home Fixtures,0.6456,1.0
H001,suite,2026-04-22,2,False,summer,False,,0.45,IPL Home Fixtures,0.6456,1.0
H001,standard,2026-04-23,3,False,summer,False,,0.45,IPL Home Fixtures,0.6578,1.0
H001,deluxe,2026-04-23,3,False,summer,False,,0.45,IPL Home Fixtures,0.6578,1.0
H001,premium,2026-04-23,3,False,summer,False,,0.45,IPL Home Fixtures,0.6578,1.0
H001,suite,2026-04-23,3,False,summer,False,,0.45,IPL Home Fixtures,0.6578,1.0
H001,standard,2026-04-24,4,False,summer,False,,0.45,IPL Home Fixtures,0.4488,1.0
H001,deluxe,2026-04-24,4,False,summer,False,,0.45,IPL Home Fixtures,0.4488,1.0
H001,premium,2026-04-24,4,False,summer,False,,0.45,IPL Home Fixtures,0.4488,1.0
H001,suite,2026-04-24,4,False,summer,False,,0.45,IPL Home Fixtures,0.4488,1.0
H001,standard,2026-04-25,5,True,summer,False,,0.45,IPL Home Fixtures,0.7346,0.6885
H001,deluxe,2026-04-25,5,True,summer,False,,0.45,IPL Home Fixtures,0.7346,0.6779
H001,premium,2026-04-25,5,True,summer,False,,0.45,IPL Home Fixtures,0.7346,0.6602
H001,suite,2026-04-25,5,True,summer,False,,0.45,IPL Home Fixtures,0.7346,0.6284
H001,standard,2026-04-26,6,True,summer,False,,0.45,IPL Home Fixtures,0.6312,1.0
H001,deluxe,2026-04-26,6,True,summer,False,,0.45,IPL Home Fixtures,0.6312,1.0
H001,premium,2026-04-26,6,True,summer,False,,0.45,IPL Home Fixtures,0.6312,1.0
H001,suite,2026-04-26,6,True,summer,False,,0.45,IPL Home Fixtures,0.6312,0.973
H001,standard,2026-04-27,0,False,summer,False,,0.45,IPL Home Fixtures,0.605,1.0
H001,deluxe,2026-04-27,0,False,summer,False,,0.45,IPL Home Fixtures,0.605,1.0
H001,premium,2026-04-27,0,False,summer,False,,0.45,IPL Home Fixtures,0.605,1.0
H001,suite,2026-04-27,0,False,summer,False,,0.45,IPL Home Fixtures,0.605,1.0
H001,standard,2026-04-28,1,False,summer,False,,0.45,IPL Home Fixtures,0.6288,1.0
H001,deluxe,2026-04-28,1,False,summer,False,,0.45,IPL Home Fixtures,0.6288,0.985
H001,premium,2026-04-28,1,False,summer,False,,0.45,IPL Home Fixtures,0.6288,0.9593
H001,suite,2026-04-28,1,False,summer,False,,0.45,IPL Home Fixtures,0.6288,0.913
H001,standard,2026-04-29,2,False,summer,False,,0.45,IPL Home Fixtures,0.6031,1.0
H001,deluxe,2026-04-29,2,False,summer,False,,0.45,IPL Home Fixtures,0.6031,1.0
H001,premium,2026-04-29,2,False,summer,False,,0.45,IPL Home Fixtures,0.6031,1.0
H001,suite,2026-04-29,2,False,summer,False,,0.45,IPL Home Fixtures,0.6031,1.0
H001,standard,2026-04-30,3,False,summer,False,,0.45,IPL Home Fixtures,0.6213,0.9725
H001,deluxe,2026-04-30,3,False,summer,False,,0.45,IPL Home Fixtures,0.6213,0.9575
H001,premium,2026-04-30,3,False,summer,False,,0.45,IPL Home Fixtures,0.6213,0.9325
H001,suite,2026-04-30,3,False,summer,False,,0.45,IPL Home Fixtures,0.6213,0.8876
H001,standard,2026-05-01,4,False,summer,True,Buddha Purnima,0.45,IPL Home Fixtures,0.6389,0.8201
H001,deluxe,2026-05-01,4,False,summer,True,Buddha Purnima,0.45,IPL Home Fixtures,0.6389,0.8074
H001,premium,2026-05-01,4,False,summer,True,Buddha Purnima,0.45,IPL Home Fixtures,0.6389,0.7864
H001,suite,2026-05-01,4,False,summer,True,Buddha Purnima,0.45,IPL Home Fixtures,0.6389,0.7484
H001,standard,2026-05-02,5,True,summer,False,,0.45,IPL Home Fixtures,0.6796,0.3858
H001,deluxe,2026-05-02,5,True,summer,False,,0.45,IPL Home Fixtures,0.6796,0.3798
H001,premium,2026-05-02,5,True,summer,False,,0.45,IPL Home Fixtures,0.6796,0.3699
H001,suite,2026-05-02,5,True,summer,False,,0.45,IPL Home Fixtures,0.6796,0.3521
H001,standard,2026-05-03,6,True,summer,False,,0.45,IPL Home Fixtures,0.6208,0.6109
H001,deluxe,2026-05-03,6,True,summer,False,,0.45,IPL Home Fixtures,0.6208,0.6014
H001,premium,2026-05-03,6,True,summer,False,,0.45,IPL Home Fixtures,0.6208,0.5858
H001,suite,2026-05-03,6,True,summer,False,,0.45,IPL Home Fixtures,0.6208,0.5575
H001,standard,2026-05-04,0,False,summer,False,,0.45,IPL Home Fixtures,0.5934,1.0
H001,deluxe,2026-05-04,0,False,summer,False,,0.45,IPL Home Fixtures,0.5934,1.0
H001,premium,2026-05-04,0,False,summer,False,,0.45,IPL Home Fixtures,0.5934,1.0
H001,suite,2026-05-04,0,False,summer,False,,0.45,IPL Home Fixtures,0.5934,1.0
H001,standard,2026-05-05,1,False,summer,False,,0.45,IPL Home Fixtures,0.6232,1.0
H001,deluxe,2026-05-05,1,False,summer,False,,0.45,IPL Home Fixtures,0.6232,1.0
H001,premium,2026-05-05,1,False,summer,False,,0.45,IPL Home Fixtures,0.6232,1.0
H001,suite,2026-05-05,1,False,summer,False,,0.45,IPL Home Fixtures,0.6232,1.0
H001,standard,2026-05-06,2,False,summer,False,,0.45,IPL Home Fixtures,0.5137,1.0
H001,deluxe,2026-05-06,2,False,summer,False,,0.45,IPL Home Fixtures,0.5137,1.0
H001,premium,2026-05-06,2,False,summer,False,,0.45,IPL Home Fixtures,0.5137,1.0
H001,suite,2026-05-06,2,False,summer,False,,0.45,IPL Home Fixtures,0.5137,1.0
H001,standard,2026-05-07,3,False,summer,False,,0.45,IPL Home Fixtures,0.6671,1.0
H001,deluxe,2026-05-07,3,False,summer,False,,0.45,IPL Home Fixtures,0.6671,1.0
H001,premium,2026-05-07,3,False,summer,False,,0.45,IPL Home Fixtures,0.6671,1.0
H001,suite,2026-05-07,3,False,summer,False,,0.45,IPL Home Fixtures,0.6671,1.0
H001,standard,2026-05-08,4,False,summer,False,,0.45,IPL Home Fixtures,0.4809,1.0
H001,deluxe,2026-05-08,4,False,summer,False,,0.45,IPL Home Fixtures,0.4809,1.0
H001,premium,2026-05-08,4,False,summer,False,,0.45,IPL Home Fixtures,0.4809,1.0
H001,suite,2026-05-08,4,False,summer,False,,0.45,IPL Home Fixtures,0.4809,1.0
H001,standard,2026-05-09,5,True,summer,False,,0.45,IPL Home Fixtures,0.7241,0.9025
H001,deluxe,2026-05-09,5,True,summer,False,,0.45,IPL Home Fixtures,0.7241,0.8886
H001,premium,2026-05-09,5,True,summer,False,,0.45,IPL Home Fixtures,0.7241,0.8654
H001,suite,2026-05-09,5,True,summer,False,,0.45,IPL Home Fixtures,0.7241,0.8237
H001,standard,2026-05-10,6,True,summer,False,,0.45,IPL Home Fixtures,0.5863,0.5164
H001,deluxe,2026-05-10,6,True,summer,False,,0.45,IPL Home Fixtures,0.5863,0.5084
H001,premium,2026-05-10,6,True,summer,False,,0.45,IPL Home Fixtures,0.5863,0.4952
H001,suite,2026-05-10,6,True,summer,False,,0.45,IPL Home Fixtures,0.5863,0.4713
H001,standard,2026-05-11,0,False,summer,False,,0.45,IPL Home Fixtures,0.5622,1.0
H001,deluxe,2026-05-11,0,False,summer,False,,0.45,IPL Home Fixtures,0.5622,1.0
H001,premium,2026-05-11,0,False,summer,False,,0.45,IPL Home Fixtures,0.5622,1.0
H001,suite,2026-05-11,0,False,summer,False,,0.45,IPL Home Fixtures,0.5622,1.0
H001,standard,2026-05-12,1,False,summer,False,,0.45,IPL Home Fixtures,0.5994,1.0
H001,deluxe,2026-05-12,1,False,summer,False,,0.45,IPL Home Fixtures,0.5994,1.0
H001,premium,2026-05-12,1,False,summer,False,,0.45,IPL Home Fixtures,0.5994,0.9796
H001,suite,2026-05-12,1,False,summer,False,,0.45,IPL Home Fixtures,0.5994,0.9323
H001,standard,2026-05-13,2,False,summer,False,,0.45,IPL Home Fixtures,0.5047,1.0
H001,deluxe,2026-05-13,2,False,summer,False,,0.45,IPL Home Fixtures,0.5047,1.0
H001,premium,2026-05-13,2,False,summer,False,,0.45,IPL Home Fixtures,0.5047,1.0
H001,suite,2026-05-13,2,False,summer,False,,0.45,IPL Home Fixtures,0.5047,1.0
H001,standard,2026-05-14,3,False,summer,False,,0.45,IPL Home Fixtures,0.7019,1.0
H001,deluxe,2026-05-14,3,False,summer,False,,0.45,IPL Home Fixtures,0.7019,1.0
H001,premium,2026-05-14,3,False,summer,False,,0.45,IPL Home Fixtures,0.7019,1.0
H001,suite,2026-05-14,3,False,summer,False,,0.45,IPL Home Fixtures,0.7019,1.0
H001,standard,2026-05-15,4,False,summer,False,,0.45,IPL Home Fixtures,0.6735,1.0
H001,deluxe,2026-05-15,4,False,summer,False,,0.45,IPL Home Fixtures,0.6735,1.0
H001,premium,2026-05-15,4,False,summer,False,,0.45,IPL Home Fixtures,0.6735,1.0
H001,suite,2026-05-15,4,False,summer,False,,0.45,IPL Home Fixtures,0.6735,1.0
H001,standard,2026-05-16,5,True,summer,False,,0.45,IPL Home Fixtures,0.7327,0.6182
H001,deluxe,2026-05-16,5,True,summer,False,,0.45,IPL Home Fixtures,0.7327,0.6087
H001,premium,2026-05-16,5,True,summer,False,,0.45,IPL Home Fixtures,0.7327,0.5928
H001,suite,2026-05-16,5,True,summer,False,,0.45,IPL Home Fixtures,0.7327,0.5642
H001,standard,2026-05-17,6,True,summer,False,,0.45,IPL Home Fixtures,0.6327,0.918
H001,deluxe,2026-05-17,6,True,summer,False,,0.45,IPL Home Fixtures,0.6327,0.9039
H001,premium,2026-05-17,6,True,summer,False,,0.45,IPL Home Fixtures,0.6327,0.8803
H001,suite,2026-05-17,6,True,summer,False,,0.45,IPL Home Fixtures,0.6327,0.8379
H001,standard,2026-05-18,0,False,summer,False,,0.45,IPL Home Fixtures,0.6621,0.9275
H001,deluxe,2026-05-18,0,False,summer,False,,0.45,IPL Home Fixtures,0.6621,0.9132
H001,premium,2026-05-18,0,False,summer,False,,0.45,IPL Home Fixtures,0.6621,0.8894
H001,suite,2026-05-18,0,False,summer,False,,0.45,IPL Home Fixtures,0.6621,0.8465
H001,standard,2026-05-19,1,False,summer,False,,0.45,IPL Home Fixtures,0.5559,1.0
H001,deluxe,2026-05-19,1,False,summer,False,,0.45,IPL Home Fixtures,0.5559,1.0
H001,premium,2026-05-19,1,False,summer,False,,0.45,IPL Home Fixtures,0.5559,1.0
H001,suite,2026-05-19,1,False,summer,False,,0.45,IPL Home Fixtures,0.5559,1.0
H001,standard,2026-05-20,2,False,summer,False,,0.45,IPL Home Fixtures,0.6254,1.0
H001,deluxe,2026-05-20,2,False,summer,False,,0.45,IPL Home Fixtures,0.6254,1.0
H001,premium,2026-05-20,2,False,summer,False,,0.45,IPL Home Fixtures,0.6254,1.0
H001,suite,2026-05-20,2,False,summer,False,,0.45,IPL Home Fixtures,0.6254,1.0
H001,standard,2026-05-21,3,False,summer,False,,0.0,,0.5838,1.0
H001,deluxe,2026-05-21,3,False,summer,False,,0.0,,0.5838,1.0
H001,premium,2026-05-21,3,False,summer,False,,0.0,,0.5838,1.0
H001,suite,2026-05-21,3,False,summer,False,,0.0,,0.5838,1.0
H001,standard,2026-05-22,4,False,summer,False,,0.0,,0.5638,0.6897
H001,deluxe,2026-05-22,4,False,summer,False,,0.0,,0.5638,0.6791
H001,premium,2026-05-22,4,False,summer,False,,0.0,,0.5638,0.6614
H001,suite,2026-05-22,4,False,summer,False,,0.0,,0.5638,0.6295
H001,standard,2026-05-23,5,True,summer,False,,0.0,,0.5785,0.6075
H001,deluxe,2026-05-23,5,True,summer,False,,0.0,,0.5785,0.5981
H001,premium,2026-05-23,5,True,summer,False,,0.0,,0.5785,0.5825
H001,suite,2026-05-23,5,True,summer,False,,0.0,,0.5785,0.5544
H001,standard,2026-05-24,6,True,summer,False,,0.0,,0.5989,0.4728
H001,deluxe,2026-05-24,6,True,summer,False,,0.0,,0.5989,0.4655
H001,premium,2026-05-24,6,True,summer,False,,0.0,,0.5989,0.4534
H001,suite,2026-05-24,6,True,summer,False,,0.0,,0.5989,0.4315
H001,standard,2026-05-25,0,False,summer,False,,0.0,,0.6606,0.8674
H001,deluxe,2026-05-25,0,False,summer,False,,0.0,,0.6606,0.854
H001,premium,2026-05-25,0,False,summer,False,,0.0,,0.6606,0.8317
H001,suite,2026-05-25,0,False,summer,False,,0.0,,0.6606,0.7916
H001,standard,2026-05-26,1,False,summer,False,,0.0,,0.6124,1.0
H001,deluxe,2026-05-26,1,False,summer,False,,0.0,,0.6124,1.0
H001,premium,2026-05-26,1,False,summer,False,,0.0,,0.6124,1.0
H001,suite,2026-05-26,1,False,summer,False,,0.0,,0.6124,1.0
H001,standard,2026-05-27,2,False,summer,True,Bakrid,0.0,,0.5428,1.0
H001,deluxe,2026-05-27,2,False,summer,True,Bakrid,0.0,,0.5428,0.995
H001,premium,2026-05-27,2,False,summer,True,Bakrid,0.0,,0.5428,0.969
H001,suite,2026-05-27,2,False,summer,True,Bakrid,0.0,,0.5428,0.9223
H001,standard,2026-05-28,3,False,summer,False,,0.0,,0.6024,0.8135
H001,deluxe,2026-05-28,3,False,summer,False,,0.0,,0.6024,0.801
H001,premium,2026-05-28,3,False,summer,False,,0.0,,0.6024,0.7801
H001,suite,2026-05-28,3,False,summer,False,,0.0,,0.6024,0.7425
H001,standard,2026-05-29,4,False,summer,False,,0.0,,0.6827,1.0
H001,deluxe,2026-05-29,4,False,summer,False,,0.0,,0.6827,1.0
H001,premium,2026-05-29,4,False,summer,False,,0.0,,0.6827,1.0
H001,suite,2026-05-29,4,False,summer,False,,0.0,,0.6827,1.0
H001,standard,2026-05-30,5,True,summer,False,,0.0,,0.5886,0.6957
H001,deluxe,2026-05-30,5,True,summer,False,,0.0,,0.5886,0.6849
H001,premium,2026-05-30,5,True,summer,False,,0.0,,0.5886,0.6671
H001,suite,2026-05-30,5,True,summer,False,,0.0,,0.5886,0.6349
H001,standard,2026-05-31,6,True,summer,False,,0.0,,0.5412,0.669
H001,deluxe,2026-05-31,6,True,summer,False,,0.0,,0.5412,0.6587
H001,premium,2026-05-31,6,True,summer,False,,0.0,,0.5412,0.6415
H001,suite,2026-05-31,6,True,summer,False,,0.0,,0.5412,0.6106
H001,standard,2026-06-01,0,False,monsoon,False,,0.0,,0.3638,0.6968
H001,deluxe,2026-06-01,0,False,monsoon,False,,0.0,,0.3638,0.6861
H001,premium,2026-06-01,0,False,monsoon,False,,0.0,,0.3638,0.6682
H001,suite,2026-06-01,0,False,monsoon,False,,0.0,,0.3638,0.636
H001,standard,2026-06-02,1,False,monsoon,False,,0.0,,0.3716,0.7828
H001,deluxe,2026-06-02,1,False,monsoon,False,,0.0,,0.3716,0.7707
H001,premium,2026-06-02,1,False,monsoon,False,,0.0,,0.3716,0.7506
H001,suite,2026-06-02,1,False,monsoon,False,,0.0,,0.3716,0.7144
H001,standard,2026-06-03,2,False,monsoon,False,,0.0,,0.3422,1.0
H001,deluxe,2026-06-03,2,False,monsoon,False,,0.0,,0.3422,1.0
H001,premium,2026-06-03,2,False,monsoon,False,,0.0,,0.3422,1.0
H001,suite,2026-06-03,2,False,monsoon,False,,0.0,,0.3422,1.0
H001,standard,2026-06-04,3,False,monsoon,False,,0.0,,0.322,0.8557
H001,deluxe,2026-06-04,3,False,monsoon,False,,0.0,,0.322,0.8425
H001,premium,2026-06-04,3,False,monsoon,False,,0.0,,0.322,0.8205
H001,suite,2026-06-04,3,False,monsoon,False,,0.0,,0.322,0.781
H001,standard,2026-06-05,4,False,monsoon,False,,0.0,,0.2941,0.5659
H001,deluxe,2026-06-05,4,False,monsoon,False,,0.0,,0.2941,0.5572
H001,premium,2026-06-05,4,False,monsoon,False,,0.0,,0.2941,0.5426
H001,suite,2026-06-05,4,False,monsoon,False,,0.0,,0.2941,0.5165
H001,standard,2026-06-06,5,True,monsoon,False,,0.0,,0.439,0.7358
H001,deluxe,2026-06-06,5,True,monsoon,False,,0.0,,0.439,0.7245
H001,premium,2026-06-06,5,True,monsoon,False,,0.0,,0.439,0.7056
H001,suite,2026-06-06,5,True,monsoon,False,,0.0,,0.439,0.6716
H001,standard,2026-06-07,6,True,monsoon,False,,0.0,,0.3959,0.6193
H001,deluxe,2026-06-07,6,True,monsoon,False,,0.0,,0.3959,0.6097
H001,premium,2026-06-07,6,True,monsoon,False,,0.0,,0.3959,0.5938
H001,suite,2026-06-07,6,True,monsoon,False,,0.0,,0.3959,0.5652
H001,standard,2026-06-08,0,False,monsoon,False,,0.0,,0.2629,0.8915
H001,deluxe,2026-06-08,0,False,monsoon,False,,0.0,,0.2629,0.8778
H001,premium,2026-06-08,0,False,monsoon,False,,0.0,,0.2629,0.8549
H001,suite,2026-06-08,0,False,monsoon,False,,0.0,,0.2629,0.8137
H001,standard,2026-06-09,1,False,monsoon,False,,0.0,,0.2823,0.8017
H001,deluxe,2026-06-09,1,False,monsoon,False,,0.0,,0.2823,0.7894
H001,premium,2026-06-09,1,False,monsoon,False,,0.0,,0.2823,0.7688
H001,suite,2026-06-09,1,False,monsoon,False,,0.0,,0.2823,0.7317
H001,standard,2026-06-10,2,False,monsoon,False,,0.0,,0.4027,0.8512
H001,deluxe,2026-06-10,2,False,monsoon,False,,0.0,,0.4027,0.8381
H001,premium,2026-06-10,2,False,monsoon,False,,0.0,,0.4027,0.8163
H001,suite,2026-06-10,2,False,monsoon,False,,0.0,,0.4027,0.7769
H001,standard,2026-06-11,3,False,monsoon,False,,0.0,,0.362,0.952
H001,deluxe,2026-06-11,3,False,monsoon,False,,0.0,,0.362,0.9374
H001,premium,2026-06-11,3,False,monsoon,False,,0.0,,0.362,0.9129
H001,suite,2026-06-11,3,False,monsoon,False,,0.0,,0.362,0.8689
H001,standard,2026-06-12,4,False,monsoon,False,,0.0,,0.3177,0.4311
H001,deluxe,2026-06-12,4,False,monsoon,False,,0.0,,0.3177,0.4245
H001,premium,2026-06-12,4,False,monsoon,False,,0.0,,0.3177,0.4134
H001,suite,2026-06-12,4,False,monsoon,False,,0.0,,0.3177,0.3935
H001,standard,2026-06-13,5,True,monsoon,False,,0.0,,0.3345,0.3985
H001,deluxe,2026-06-13,5,True,monsoon,False,,0.0,,0.3345,0.3924
H001,premium,2026-06-13,5,True,monsoon,False,,0.0,,0.3345,0.3821
H001,suite,2026-06-13,5,True,monsoon,False,,0.0,,0.3345,0.3637
H001,standard,2026-06-14,6,True,monsoon,False,,0.0,,0.391,0.9536
H001,deluxe,2026-06-14,6,True,monsoon,False,,0.0,,0.391,0.9389
H001,premium,2026-06-14,6,True,monsoon,False,,0.0,,0.391,0.9144
H001,suite,2026-06-14,6,True,monsoon,False,,0.0,,0.391,0.8703
H001,standard,2026-06-15,0,False,monsoon,False,,0.0,,0.2056,0.789
H001,deluxe,2026-06-15,0,False,monsoon,False,,0.0,,0.2056,0.7768
H001,premium,2026-06-15,0,False,monsoon,False,,0.0,,0.2056,0.7566
H001,suite,2026-06-15,0,False,monsoon,False,,0.0,,0.2056,0.7201
H001,standard,2026-06-16,1,False,monsoon,False,,0.0,,0.4037,0.9558
H001,deluxe,2026-06-16,1,False,monsoon,False,,0.0,,0.4037,0.941
H001,premium,2026-06-16,1,False,monsoon,False,,0.0,,0.4037,0.9165
H001,suite,2026-06-16,1,False,monsoon,False,,0.0,,0.4037,0.8723
H001,standard,2026-06-17,2,False,monsoon,False,,0.0,,0.2851,0.7909
H001,deluxe,2026-06-17,2,False,monsoon,False,,0.0,,0.2851,0.7787
H001,premium,2026-06-17,2,False,monsoon,False,,0.0,,0.2851,0.7584
H001,suite,2026-06-17,2,False,monsoon,False,,0.0,,0.2851,0.7218
H001,standard,2026-06-18,3,False,monsoon,False,,0.0,,0.2855,0.595
H001,deluxe,2026-06-18,3,False,monsoon,False,,0.0,,0.2855,0.5858
H001,premium,2026-06-18,3,False,monsoon,False,,0.0,,0.2855,0.5705
H001,suite,2026-06-18,3,False,monsoon,False,,0.0,,0.2855,0.543
H001,standard,2026-06-19,4,False,monsoon,False,,0.0,,0.3825,0.7674
H001,deluxe,2026-06-19,4,False,monsoon,False,,0.0,,0.3825,0.7555
H001,premium,2026-06-19,4,False,monsoon,False,,0.0,,0.3825,0.7358
H001,suite,2026-06-19,4,False,monsoon,False,,0.0,,0.3825,0.7004
H001,standard,2026-06-20,5,True,monsoon,False,,0.0,,0.3525,0.9776
H001,deluxe,2026-06-20,5,True,monsoon,False,,0.0,,0.3525,0.9625
H001,premium,2026-06-20,5,True,monsoon,False,,0.0,,0.3525,0.9374
H001,suite,2026-06-20,5,True,monsoon,False,,0.0,,0.3525,0.8922
H001,standard,2026-06-21,6,True,monsoon,False,,0.0,,0.3218,0.5808
H001,deluxe,2026-06-21,6,True,monsoon,False,,0.0,,0.3218,0.5719
H001,premium,2026-06-21,6,True,monsoon,False,,0.0,,0.3218,0.557
H001,suite,2026-06-21,6,True,monsoon,False,,0.0,,0.3218,0.5301
H001,standard,2026-06-22,0,False,monsoon,False,,0.0,,0.3914,1.0
H001,deluxe,2026-06-22,0,False,monsoon,False,,0.0,,0.3914,1.0
H001,premium,2026-06-22,0,False,monsoon,False,,0.0,,0.3914,0.9913
H001,suite,2026-06-22,0,False,monsoon,False,,0.0,,0.3914,0.9435
H001,standard,2026-06-23,1,False,monsoon,False,,0.0,,0.2889,0.6585
H001,deluxe,2026-06-23,1,False,monsoon,False,,0.0,,0.2889,0.6484
H001,premium,2026-06-23,1,False,monsoon,False,,0.0,,0.2889,0.6315
H001,suite,2026-06-23,1,False,monsoon,False,,0.0,,0.2889,0.601
H001,standard,2026-06-24,2,False,monsoon,False,,0.0,,0.4405,0.8336
H001,deluxe,2026-06-24,2,False,monsoon,False,,0.0,,0.4405,0.8208
H001,premium,2026-06-24,2,False,monsoon,False,,0.0,,0.4405,0.7993
H001,suite,2026-06-24,2,False,monsoon,False,,0.0,,0.4405,0.7608
H001,standard,2026-06-25,3,False,monsoon,False,,0.0,,0.4164,1.0
H001,deluxe,2026-06-25,3,False,monsoon,False,,0.0,,0.4164,1.0
H001,premium,2026-06-25,3,False,monsoon,False,,0.0,,0.4164,1.0
H001,suite,2026-06-25,3,False,monsoon,False,,0.0,,0.4164,1.0
H001,standard,2026-06-26,4,False,monsoon,False,,0.0,,0.3864,0.7551
H001,deluxe,2026-06-26,4,False,monsoon,False,,0.0,,0.3864,0.7435
H001,premium,2026-06-26,4,False,monsoon,False,,0.0,,0.3864,0.7241
H001,suite,2026-06-26,4,False,monsoon,False,,0.0,,0.3864,0.6892
H001,standard,2026-06-27,5,True,monsoon,False,,0.0,,0.3496,0.574
H001,deluxe,2026-06-27,5,True,monsoon,False,,0.0,,0.3496,0.5651
H001,premium,2026-06-27,5,True,monsoon,False,,0.0,,0.3496,0.5504
H001,suite,2026-06-27,5,True,monsoon,False,,0.0,,0.3496,0.5238
H001,standard,2026-06-28,6,True,monsoon,False,,0.0,,0.4731,0.6202
H001,deluxe,2026-06-28,6,True,monsoon,False,,0.0,,0.4731,0.6107
H001,premium,2026-06-28,6,True,monsoon,False,,0.0,,0.4731,0.5947
H001,suite,2026-06-28,6,True,monsoon,False,,0.0,,0.4731,0.566
H001,standard,2026-06-29,0,False,monsoon,False,,0.0,,0.3841,1.0
H001,deluxe,2026-06-29,0,False,monsoon,False,,0.0,,0.3841,1.0
H001,premium,2026-06-29,0,False,monsoon,False,,0.0,,0.3841,1.0
H001,suite,2026-06-29,0,False,monsoon,False,,0.0,,0.3841,0.9924
H001,standard,2026-06-30,1,False,monsoon,False,,0.0,,0.4997,1.0
H001,deluxe,2026-06-30,1,False,monsoon,False,,0.0,,0.4997,1.0
H001,premium,2026-06-30,1,False,monsoon,False,,0.0,,0.4997,1.0
H001,suite,2026-06-30,1,False,monsoon,False,,0.0,,0.4997,1.0
H001,standard,2026-07-01,2,False,monsoon,False,,0.0,,0.3658,1.0
H001,deluxe,2026-07-01,2,False,monsoon,False,,0.0,,0.3658,1.0
H001,premium,2026-07-01,2,False,monsoon,False,,0.0,,0.3658,1.0
H001,suite,2026-07-01,2,False,monsoon,False,,0.0,,0.3658,1.0
H001,standard,2026-07-02,3,False,monsoon,False,,0.0,,0.4642,1.0
H001,deluxe,2026-07-02,3,False,monsoon,False,,0.0,,0.4642,1.0
H001,premium,2026-07-02,3,False,monsoon,False,,0.0,,0.4642,0.9937
H001,suite,2026-07-02,3,False,monsoon,False,,0.0,,0.4642,0.9458
H001,standard,2026-07-03,4,False,monsoon,False,,0.0,,0.296,0.991
H001,deluxe,2026-07-03,4,False,monsoon,False,,0.0,,0.296,0.9758
H001,premium,2026-07-03,4,False,monsoon,False,,0.0,,0.296,0.9503
H001,suite,2026-07-03,4,False,monsoon,False,,0.0,,0.296,0.9045
H001,standard,2026-07-04,5,True,monsoon,False,,0.0,,0.3425,0.3928
H001,deluxe,2026-07-04,5,True,monsoon,False,,0.0,,0.3425,0.3867
H001,premium,2026-07-04,5,True,monsoon,False,,0.0,,0.3425,0.3767
H001,suite,2026-07-04,5,True,monsoon,False,,0.0,,0.3425,0.3585
H001,standard,2026-07-05,6,True,monsoon,False,,0.0,,0.4532,0.5519
H001,deluxe,2026-07-05,6,True,monsoon,False,,0.0,,0.4532,0.5434
H001,premium,2026-07-05,6,True,monsoon,False,,0.0,,0.4532,0.5292
